episode,avg_score,avg_max_tile,loss,actor_loss,critic_loss,entropy,elapsed_s
66200,6251.1,439.7,0.34961,0.07051,0.56579,0.37896,21580.7
66250,6395.2,449.9,0.34525,0.07908,0.5346,0.11356,21600.8
66300,7080.7,506.2,0.21869,0.03599,0.36796,0.12843,21621.9
66350,6903.1,486.4,0.09179,0.04536,0.09562,0.13853,21641.6
66400,6635.2,462.7,0.19438,0.10148,0.1899,0.2049,21661.4
66450,6969.3,483.8,0.1155,0.05858,0.11625,0.12068,21682.6
66500,6627.4,451.2,0.57396,0.05745,1.03532,0.11438,21700.9
66550,6158.6,428.8,0.1352,0.05964,0.15304,0.09592,21719.7
66600,6564.2,462.1,0.25133,0.04739,0.40993,0.10248,21739.8
66650,6677.6,467.8,0.1042,0.06869,0.07319,0.10893,21759.0
66700,6486.5,448.0,0.12949,0.07897,0.10385,0.14003,21778.4
66750,6782.8,460.2,0.26427,0.01647,0.49759,0.09926,21799.1
66800,6547.7,446.1,0.07963,0.00513,0.15059,0.07956,21817.5
66850,6781.4,467.2,0.2033,0.00382,0.39999,0.05124,21839.4
66900,7628.7,526.1,0.05222,0.00199,0.10181,0.06826,21861.4
66950,7387.0,499.2,0.60825,0.01111,1.19539,0.05564,21882.4
67000,6952.6,484.5,0.16513,0.04785,0.2362,0.0823,21902.2
67050,6983.2,498.6,0.17564,0.0273,0.29831,0.08195,21923.1
67100,6634.6,473.6,0.11055,0.02629,0.17134,0.14166,21941.5
67150,6386.7,451.8,0.13705,0.02968,0.2166,0.09269,21961.4
67200,6872.2,471.0,0.00373,-0.00854,0.02619,0.08208,21982.2
67250,7308.2,499.2,0.30748,0.01085,0.59401,0.03717,22004.2
67300,7037.6,482.6,0.24635,0.01081,0.47319,0.10564,22023.8
67350,6785.0,482.6,0.09514,0.01499,0.16164,0.06784,22044.1
67400,6731.3,485.1,0.53195,0.02592,1.01311,0.05243,22063.3
67450,7345.0,506.9,0.30523,-0.00489,0.62108,0.04271,22087.0
67500,7719.3,529.9,0.07198,0.02769,0.09066,0.10429,22108.0
67550,6925.9,480.6,0.20594,0.04829,0.31811,0.13995,22127.9
67600,7121.7,485.1,0.2336,0.01568,0.43747,0.08102,22149.9
67650,7135.3,489.0,0.15248,0.00242,0.30202,0.09575,22169.7
67700,6533.2,458.9,0.07638,0.02355,0.10784,0.10992,22188.7
67750,6640.6,468.5,0.34417,-0.03537,0.76035,0.06376,22209.3
67800,6710.5,476.2,0.54684,0.02981,1.03545,0.06978,22228.7
67850,6421.2,445.8,0.15157,0.04626,0.21189,0.06333,22247.7
67900,6756.1,472.6,0.44951,0.03698,0.82667,0.08043,22268.3
67950,6989.3,497.3,0.11432,0.03389,0.16231,0.07241,22288.6
68000,7177.0,496.0,0.40132,0.04017,0.72472,0.12132,22310.8
68050,7288.0,492.8,0.06811,0.0227,0.09298,0.10804,22331.7
68100,6852.3,465.3,0.14924,0.02512,0.25011,0.09408,22351.5
68150,6892.7,464.0,0.0358,0.01395,0.0454,0.08524,22372.7
68200,7138.8,485.8,0.0275,0.01815,0.02025,0.07754,22393.7
68250,6914.2,480.6,0.05287,0.03737,0.03247,0.07334,22413.5
68300,6928.4,480.0,0.08133,0.04336,0.07755,0.08053,22434.7
68350,7045.7,484.5,0.0541,0.01431,0.08079,0.06158,22455.3
68400,6862.5,475.5,0.28131,-0.03276,0.63037,0.11172,22475.4
68450,6546.4,449.3,0.13571,0.00056,0.27164,0.06653,22494.4
68500,6685.9,451.2,0.44899,-0.01256,0.92429,0.06048,22515.4
68550,6801.9,462.7,0.32838,-0.02972,0.71881,0.12997,22534.9
68600,6513.7,437.1,0.29648,0.00275,0.58919,0.08614,22554.3
68650,6810.8,466.6,0.15092,-0.00976,0.32258,0.06126,22575.0
68700,7007.8,487.0,0.17575,0.01696,0.31929,0.08615,22595.3
68750,6778.2,467.8,0.06755,0.01912,0.09813,0.06319,22615.1
68800,7358.9,508.2,0.16927,0.01091,0.31866,0.09696,22638.2
68850,7735.0,529.9,0.03622,0.02087,0.03231,0.08058,22659.6
68900,7055.8,495.4,0.04892,0.03298,0.03353,0.08187,22679.4
68950,7100.6,499.2,0.09554,0.0151,0.16234,0.0732,22701.0
69000,7599.1,531.2,0.08668,0.01594,0.14291,0.07241,22723.0
69050,7320.6,524.8,0.31324,0.02006,0.58733,0.04844,22743.2
69100,6895.2,491.5,0.15383,0.01048,0.28785,0.05756,22763.4
69150,7024.8,481.6,0.29377,0.00375,0.58188,0.09192,22784.7
69200,6540.5,441.9,0.20318,0.02693,0.35426,0.08772,22802.7
69250,6434.6,444.2,0.08755,0.00704,0.16181,0.03912,22823.3
69300,7268.1,501.8,0.19646,-0.0209,0.43615,0.07125,22845.2
69350,7089.2,491.5,0.10187,0.03369,0.13827,0.09497,22865.0
69400,6686.5,460.2,0.103,0.0305,0.14716,0.10838,22885.0
69450,7251.6,493.4,0.24902,0.03003,0.43971,0.0862,22907.3
69500,7445.9,509.4,0.19851,0.04947,0.30074,0.13326,22928.2
69550,7167.2,499.2,0.12937,0.02081,0.21883,0.08543,22949.3
69600,6927.9,483.8,0.22455,-0.0393,0.53076,0.15258,22969.2
69650,6973.8,477.4,0.10225,0.04738,0.1115,0.08866,22990.6
69700,6806.4,469.1,0.1078,0.00509,0.20725,0.09113,23009.5
69750,6337.6,430.7,0.06883,0.04189,0.05657,0.13414,23028.7
69800,6377.9,432.6,0.12324,0.04414,0.16004,0.09126,23047.7
69850,6917.6,482.6,0.11024,0.03137,0.16029,0.12692,23069.3
69900,7344.7,504.3,0.12999,0.02413,0.21353,0.0913,23090.8
69950,7141.7,489.6,0.40896,-0.01652,0.85369,0.13625,23111.7
70000,6694.8,474.2,0.2346,0.00383,0.46398,0.1218,23130.7
70050,6339.2,437.8,0.07202,0.02251,0.10083,0.09035,23149.8
70100,6612.7,450.6,0.09909,-0.02903,0.25795,0.08565,23170.3
70150,6775.1,467.8,0.06409,0.01207,0.10634,0.11469,23190.2
70200,7002.4,488.3,0.20086,-0.00319,0.41017,0.10395,23211.4
70250,7479.4,526.1,0.03888,0.01893,0.04149,0.07952,23233.6
70300,7551.9,524.2,0.13685,0.01429,0.24665,0.07706,23255.3
70350,7391.5,508.8,0.23091,-0.05519,0.57474,0.12722,23276.5
70400,7229.8,503.0,0.19656,0.01686,0.36162,0.11117,23297.4
70450,7209.4,499.2,0.19849,0.00649,0.38596,0.09706,23318.6
70500,7193.4,490.9,0.41516,-0.04112,0.91465,0.10434,23339.6
70550,7563.2,518.4,0.53498,-0.00721,1.08638,0.10026,23362.6
70600,7273.4,503.7,0.31109,-0.03812,0.70055,0.10647,23382.0
70650,7133.4,496.6,0.0453,-0.00015,0.0919,0.05037,23404.3
70700,7510.9,515.2,0.38783,0.0133,0.75059,0.07665,23425.2
70750,7010.9,490.9,0.08206,0.02075,0.12407,0.07324,23444.9
70800,6723.6,473.0,0.08054,0.00825,0.14566,0.05362,23464.9
70850,6342.3,444.8,0.22521,0.01135,0.42872,0.04981,23482.9
70900,6575.8,451.8,0.38945,0.00826,0.76331,0.04634,23504.3
70950,7381.9,515.8,0.30719,0.00992,0.59543,0.04452,23525.8
71000,7666.2,528.6,0.10321,-0.00672,0.22151,0.08143,23548.5
71050,7554.8,508.8,0.08141,0.02181,0.12108,0.09361,23569.9
71100,7167.4,494.1,0.50934,-0.03712,1.09396,0.05184,23590.6
71150,6939.6,474.9,-0.02151,-0.04169,0.04151,0.05729,23610.7
71200,7394.2,510.1,0.16693,-0.00052,0.33714,0.11169,23633.6
71250,7469.7,514.6,0.17396,-0.001,0.35097,0.05213,23654.4
71300,6726.9,464.6,0.16208,0.0205,0.28426,0.05451,23673.9
71350,6662.6,467.2,0.09455,0.02264,0.14537,0.07808,23693.9
71400,7017.9,488.3,0.13786,0.02001,0.23736,0.08278,23714.8
71450,7454.6,508.2,0.16736,0.01348,0.30908,0.06552,23737.1
71500,7513.6,526.7,0.32466,-0.03869,0.72745,0.03817,23758.2
71550,7359.0,522.9,0.23182,0.02769,0.40964,0.06895,23779.8
71600,7261.0,506.2,0.07186,-0.01321,0.17168,0.0774,23800.6
71650,7428.7,523.5,0.1524,-0.00081,0.30807,0.08297,23822.7
71700,7918.5,548.5,0.04303,-0.00155,0.08996,0.03996,23845.8
71750,7830.3,533.1,0.06588,-0.00946,0.15231,0.08205,23867.7
71800,7219.9,513.3,0.24619,-0.01085,0.51608,0.10038,23887.8
71850,7319.8,527.4,0.15703,-0.0206,0.35633,0.05346,23910.1
71900,8092.5,558.1,0.04796,0.01027,0.07682,0.07169,23933.9
71950,7894.7,538.2,0.5446,-0.0017,1.0932,0.02912,23955.4
72000,7731.2,534.4,0.07341,0.00937,0.12923,0.05734,23978.4
72050,8029.5,541.4,0.7951,-0.00429,1.59891,0.00711,24001.5
72100,7392.2,501.8,0.3395,-0.05603,0.79274,0.08453,24021.5
72150,6717.8,476.8,0.12919,-0.02289,0.30539,0.06089,24041.0
72200,7212.2,496.6,0.10783,0.01509,0.18619,0.0352,24063.4
72250,7603.6,501.8,0.48965,-0.01186,1.00376,0.03735,24085.0
72300,7483.5,501.1,0.16411,0.01414,0.30117,0.06186,24106.7
72350,7209.0,482.6,0.08855,0.01214,0.15354,0.03681,24127.1
72400,6929.5,471.0,0.07051,0.00793,0.12592,0.0384,24147.6
72450,7274.3,496.6,0.13547,0.01178,0.24835,0.04889,24169.8
72500,7149.1,483.2,0.23528,-0.00481,0.48066,0.02314,24189.8
72550,7599.0,517.8,0.06985,-0.00352,0.14778,0.05189,24213.9
72600,7248.8,490.2,0.16504,0.02422,0.28281,0.0579,24232.5
72650,6268.1,421.1,0.0856,0.01424,0.14427,0.07692,24252.2
72700,7207.6,486.4,0.37575,0.00765,0.73728,0.05369,24274.8
72750,7709.8,535.0,0.47638,-0.009,0.97182,0.05293,24296.5
72800,7008.8,491.5,0.10103,0.00911,0.18555,0.08529,24315.8
72850,6713.3,465.3,0.11711,0.01323,0.209,0.06168,24336.0
72900,7061.9,479.4,0.06195,0.0209,0.08333,0.06232,24357.0
72950,7035.1,483.2,0.36876,-0.00768,0.75451,0.082,24377.1
73000,6781.2,471.7,0.13809,0.03926,0.19922,0.07809,24397.0
73050,6563.8,454.4,0.26388,0.0074,0.51514,0.10837,24416.3
73100,6799.9,476.2,0.08232,0.00388,0.15829,0.07118,24437.1
73150,6713.2,463.4,0.17116,-0.00341,0.3503,0.05818,24456.0
73200,5973.7,398.1,0.09801,0.01942,0.15852,0.06649,24473.8
73250,6102.5,407.0,0.14593,-0.00331,0.29992,0.07206,24493.4
73300,6871.2,461.4,0.42274,-0.03852,0.92479,0.11385,24514.9
73350,7006.4,460.2,0.19355,0.01488,0.35839,0.05289,24535.3
73400,6508.3,441.6,0.06062,-0.00331,0.12902,0.05715,24554.0
73450,6585.3,462.1,0.03309,-0.02664,0.12103,0.07771,24574.4
73500,7137.4,496.6,0.20159,-0.0142,0.43251,0.04715,24595.9
73550,7632.1,529.9,0.05175,0.02139,0.06195,0.06088,24618.6
73600,7633.3,531.2,0.30944,0.00156,0.6169,0.05771,24640.0
73650,7153.3,504.3,0.05527,0.01948,0.07293,0.06735,24660.3
73700,7101.8,489.6,0.20668,0.00251,0.40952,0.05982,24681.6
73750,6715.0,462.1,0.15179,0.02123,0.26257,0.07247,24700.3
73800,6520.5,455.0,0.14095,-0.00625,0.29568,0.06375,24720.5
73850,6914.9,487.7,0.26061,-0.00057,0.52363,0.06363,24740.8
73900,7303.7,505.6,0.0796,0.01868,0.12313,0.06438,24763.0
73950,7640.0,508.8,0.08636,0.00985,0.15511,0.10439,24785.2
74000,7124.1,487.7,0.05346,0.02355,0.06125,0.07155,24804.7
74050,7318.5,505.0,0.02986,-0.0095,0.07971,0.04981,24827.7
74100,7607.0,521.0,0.23607,0.04581,0.38287,0.11764,24848.6
74150,7408.9,521.6,0.83124,0.01578,1.63214,0.06113,24870.3
74200,7092.8,500.5,0.09472,-0.02559,0.2432,0.12841,24889.6
74250,6423.1,464.0,0.13461,-0.00276,0.27559,0.04149,24908.1
74300,6726.6,481.9,0.3955,-0.00168,0.79553,0.05889,24928.8
74350,7139.4,499.2,0.0742,-0.00609,0.16149,0.046,24949.7
74400,6820.6,472.3,0.17435,-0.02154,0.39264,0.0435,24969.2
74450,6665.0,459.5,0.09844,0.01383,0.17052,0.06573,24989.3
74500,7010.3,494.1,0.16986,0.00053,0.34013,0.07365,25010.2
74550,6782.2,481.9,0.1483,0.0148,0.2679,0.04485,25029.3
74600,6954.4,489.6,0.11476,0.00616,0.21845,0.06264,25051.2
74650,6973.2,483.2,0.15233,-0.01664,0.3386,0.03293,25070.3
74700,6621.4,466.6,0.52498,-0.03234,1.11588,0.06166,25090.4
74750,6566.0,478.7,0.36309,-0.01901,0.76487,0.03417,25108.9
74800,6486.8,466.6,0.31399,0.00172,0.62516,0.03183,25128.5
74850,6546.8,449.9,0.0506,0.01925,0.0645,0.09018,25147.9
74900,6454.5,434.6,0.40563,-0.02746,0.8674,0.0605,25167.3
74950,6733.2,455.7,0.10979,-0.00642,0.23391,0.07464,25187.9
75000,7196.6,491.5,0.07983,-0.01651,0.1937,0.05075,25209.3
75050,7219.9,503.0,0.13083,-0.00593,0.27469,0.0593,25229.7
75100,7063.6,503.7,0.64839,0.00718,1.28341,0.04897,25250.4
75150,6911.7,483.2,0.13133,-0.03585,0.33588,0.07625,25270.3
75200,6801.5,461.4,0.09407,0.01248,0.16517,0.09925,25290.7
75250,6964.1,470.4,0.44505,0.0122,0.86787,0.10874,25311.5
75300,6957.4,479.4,0.17588,-0.00529,0.36393,0.07915,25331.8
75350,7060.7,485.1,0.30406,0.01658,0.57606,0.05577,25352.9
75400,6903.9,473.0,0.06593,0.02685,0.08028,0.10676,25372.3
75450,6675.1,458.2,0.38473,-0.01725,0.80475,0.03925,25392.5
75500,6853.2,462.1,0.41115,-0.01591,0.8554,0.06358,25412.9
75550,7248.8,501.1,0.04934,0.01236,0.07492,0.04805,25434.7
75600,6833.5,480.6,0.10546,-0.01493,0.24145,0.0332,25453.2
75650,6510.1,460.2,0.09693,0.00164,0.1914,0.04149,25473.5
75700,7274.4,502.4,0.19044,-0.01344,0.40885,0.0545,25495.5
75750,7636.3,523.5,0.05621,0.01015,0.09317,0.05272,25517.7
75800,7669.9,535.7,0.07251,0.01513,0.11573,0.04807,25539.7
75850,7197.9,497.9,0.22965,-0.03397,0.52948,0.11222,25559.6
75900,7243.8,507.5,0.18365,0.03956,0.28985,0.08329,25582.2
75950,7534.3,537.6,0.16217,0.00141,0.32238,0.04331,25603.4
76000,7344.3,524.8,0.23794,0.02327,0.43063,0.06369,25624.9
76050,6844.3,482.6,0.18774,0.03634,0.30424,0.07262,25643.7
76100,6579.1,448.0,0.19165,0.04713,0.29119,0.10804,25664.1
76150,6913.2,483.8,0.08886,0.04806,0.08366,0.10327,25684.4
76200,6737.2,476.2,0.13825,0.04346,0.19158,0.10012,25704.1
76250,6755.7,471.0,0.05938,0.00319,0.11476,0.11893,25724.6
76300,6781.0,481.3,0.11164,0.02508,0.17515,0.10122,25744.3
76350,6694.1,469.8,0.11675,0.02262,0.19018,0.09555,25764.5
76400,6839.8,471.0,0.07442,0.01773,0.11594,0.12857,25784.9
76450,6678.8,459.5,0.21832,0.06233,0.31422,0.11176,25804.3
76500,7000.9,471.7,0.12936,0.04082,0.17897,0.09451,25826.3
76550,7098.3,475.5,0.02706,0.00719,0.0417,0.0983,25846.2
76600,6816.2,473.6,0.35273,0.03198,0.64354,0.10273,25866.6
76650,6930.7,481.3,0.10753,0.03084,0.15535,0.09806,25887.3
76700,6532.6,470.4,0.256,0.04025,0.43334,0.09168,25905.6
76750,6640.6,487.0,0.15354,0.02241,0.26513,0.14433,25926.2
76800,7168.3,506.2,0.06202,0.03522,0.05618,0.12943,25946.9
76850,7324.5,525.4,0.39921,-0.00853,0.81764,0.10741,25968.4
76900,7275.9,529.9,0.19051,0.03908,0.3059,0.15229,25988.9
76950,6653.5,487.7,0.10872,0.04335,0.13412,0.16899,26007.2
77000,6098.1,439.0,0.07056,0.03063,0.0824,0.12733,26025.4
77050,5915.8,425.0,0.202,-0.06025,0.5268,0.11559,26042.9
77100,6150.3,449.9,0.40578,0.07596,0.66204,0.12019,26062.2
77150,6625.7,470.4,0.13293,0.01192,0.24366,0.08248,26082.3
77200,6898.3,477.4,0.40712,0.04422,0.72798,0.1094,26102.8
77250,6819.2,471.7,0.31203,0.03547,0.55557,0.12228,26122.5
77300,6723.6,476.8,0.078,-0.02996,0.21811,0.10937,26142.6
77350,6736.5,485.8,0.08791,0.02633,0.12496,0.09004,26161.9
77400,6696.8,496.0,0.11467,0.03115,0.16874,0.08576,26181.5
77450,6846.3,503.0,0.23854,0.02199,0.4348,0.08492,26201.8
77500,6631.4,470.4,0.28042,-0.07668,0.71842,0.21128,26220.5
77550,6168.4,430.7,0.17722,0.0418,0.27326,0.12102,26238.5
77600,5759.9,394.9,0.23599,0.05778,0.35853,0.10491,26255.7
77650,6146.0,433.3,0.2341,0.0249,0.42164,0.16174,26275.6
77700,6171.5,440.6,0.09389,0.03942,0.11246,0.17551,26292.6
77750,5651.3,399.7,0.28827,0.05574,0.46682,0.0878,26310.1
77800,6270.5,445.4,0.14606,-0.01603,0.32804,0.19282,26330.1
77850,6795.8,481.3,0.43704,0.05636,0.76323,0.09409,26350.0
77900,6647.3,467.8,0.83267,0.01348,1.6398,0.07073,26369.0
77950,6434.4,444.8,0.42091,-0.0106,0.86832,0.26518,26388.0
78000,6248.5,428.8,0.44735,0.09588,0.70564,0.13501,26406.3
78050,6544.6,447.4,0.217,-0.05507,0.54977,0.28089,26426.9
78100,7047.6,484.5,0.2923,0.00823,0.57059,0.12233,26447.5
78150,6888.0,476.2,0.08926,0.05362,0.07339,0.10581,26467.2
78200,7195.8,486.4,0.08961,0.0601,0.06186,0.14181,26489.2
78250,7830.6,535.0,0.25766,0.08868,0.34177,0.19078,26511.7
78300,7530.4,524.2,0.28314,0.01523,0.54,0.20928,26532.2
78350,6788.8,455.0,0.14684,0.08248,0.13196,0.1616,26551.7
78400,6628.8,448.6,0.21927,0.08893,0.26334,0.1326,26571.7
78450,6580.8,478.7,0.51124,0.08695,0.85151,0.14623,26590.3
78500,6449.4,474.2,0.17996,0.14075,0.08301,0.22939,26609.8
78550,6782.6,496.6,0.23243,0.15182,0.16715,0.29697,26629.9
78600,6631.0,492.2,0.33348,0.10911,0.45273,0.19965,26648.4
78650,6528.5,469.1,0.40765,0.07571,0.66978,0.29524,26668.5
78700,7404.2,513.3,0.38092,0.15015,0.46588,0.21712,26691.3
78750,7656.0,533.8,0.22923,0.05689,0.34796,0.16445,26712.5
78800,7615.0,540.2,0.25896,0.01708,0.4883,0.22699,26735.1
78850,7562.8,550.4,0.30227,0.04168,0.52532,0.20684,26755.8
78900,7460.9,541.4,0.19384,0.12602,0.13967,0.2015,26777.9
78950,7385.2,511.4,0.18648,0.10788,0.1608,0.17943,26798.5
79000,6827.6,465.3,0.18198,0.0812,0.20451,0.14777,26818.2
79050,6567.4,459.5,0.17387,0.10718,0.13703,0.18201,26837.4
79100,6434.3,457.0,0.24325,0.04092,0.40718,0.12593,26856.1
79150,6967.5,494.1,0.46183,0.06687,0.79255,0.13113,26877.9
79200,7407.0,538.9,0.32058,0.02855,0.58777,0.1854,26898.6
79250,7238.6,524.2,0.29945,0.0576,0.48834,0.23139,26919.6
79300,7554.1,528.0,0.11192,0.03488,0.15692,0.14162,26942.0
79350,7909.4,547.8,0.41414,0.04217,0.74595,0.10038,26964.9
79400,7667.4,528.6,0.15923,0.05512,0.2111,0.14356,26986.3
79450,7464.2,508.2,0.20094,0.02154,0.36255,0.18773,27008.5
79500,7738.6,519.7,0.2895,0.03914,0.50385,0.15714,27031.5
79550,7668.9,519.7,0.092,0.04682,0.09293,0.1286,27053.0
79600,7585.1,528.6,0.1811,0.06271,0.23972,0.14645,27075.0
79650,7523.3,530.2,0.3457,0.05264,0.58817,0.103,27096.0
79700,7317.6,525.1,0.15807,0.04791,0.22317,0.14297,27116.9
79750,7315.6,510.7,0.14877,0.01852,0.26314,0.1326,27138.2
79800,7100.5,473.6,0.20393,0.05492,0.30028,0.11372,27158.3
79850,7148.4,485.1,0.13299,0.04106,0.18851,0.232,27179.4
79900,7393.1,508.2,0.09371,0.02612,0.13753,0.11779,27201.0
79950,7896.1,547.8,0.15061,0.04509,0.21436,0.16671,27224.6
80000,7610.3,527.4,0.10363,0.03912,0.13211,0.15449,27244.8
80050,6974.4,477.4,0.18418,0.02559,0.32096,0.18905,27265.8
80100,7469.2,503.7,0.14813,0.06918,0.16105,0.15769,27288.4
80150,7637.8,499.8,0.13439,0.03774,0.19613,0.14219,27310.3
80200,7466.8,495.4,0.18857,0.02656,0.326,0.0988,27331.7
80250,7360.5,500.5,0.23307,0.01964,0.42855,0.0839,27352.9
80300,7318.9,506.9,0.18048,0.07285,0.2178,0.12726,27374.3
80350,7508.0,534.4,0.42396,0.01227,0.82496,0.07871,27396.2
80400,7401.5,526.7,0.30632,0.06418,0.48688,0.13043,27416.9
80450,7165.9,524.2,0.27232,0.04882,0.44969,0.13528,27437.6
80500,7101.3,513.9,0.09421,0.02355,0.14289,0.0791,27458.0
80550,6882.3,492.8,0.1982,0.07505,0.24947,0.15911,27477.5
80600,6933.3,508.2,0.09062,0.0401,0.10386,0.1421,27498.0
80650,7371.6,531.2,0.13492,0.03902,0.1938,0.09947,27519.8
80700,6920.0,504.3,0.17007,0.01374,0.31545,0.139,27538.2
80750,6198.0,461.8,0.51204,-0.00596,1.0402,0.2106,27556.2
80800,7014.7,509.1,0.13354,0.06896,0.13213,0.14834,27578.3
80850,7779.0,555.5,0.29046,0.07432,0.4349,0.13035,27600.1
80900,7501.7,532.5,0.20591,0.05057,0.31352,0.14272,27621.2
80950,6933.0,489.0,0.08551,0.05755,0.0581,0.10961,27640.5
81000,6904.5,474.9,0.12315,0.05842,0.13236,0.14574,27661.6
81050,6881.2,476.2,0.31254,0.02107,0.58646,0.17567,27680.9
81100,7341.4,520.3,0.26055,0.02706,0.46894,0.09775,27703.8
81150,8004.0,563.8,0.06424,0.03423,0.06265,0.13188,27725.8
81200,8028.0,571.5,0.04236,-0.0192,0.12645,0.16672,27748.9
81250,7622.7,555.5,0.08703,0.00037,0.17546,0.10747,27768.9
81300,7572.7,541.4,0.10458,0.0627,0.08621,0.12219,27791.7
81350,7469.6,518.4,0.11698,0.0725,0.0935,0.22733,27811.4
81400,6610.9,474.2,0.07596,0.03528,0.0841,0.13619,27830.1
81450,7235.2,522.9,0.11269,0.06126,0.10608,0.16045,27852.9
81500,7563.0,541.4,0.14491,0.0546,0.18337,0.13703,27873.2
81550,7133.0,497.9,0.09476,0.06515,0.06214,0.14535,27894.2
81600,7030.4,492.2,0.36863,0.02675,0.68829,0.22651,27914.0
81650,7037.5,509.4,0.20046,0.08205,0.24043,0.18104,27934.6
81700,6989.0,498.6,0.23146,0.06821,0.33077,0.21402,27954.3
81750,7020.0,483.8,0.23654,0.06502,0.34656,0.17574,27975.2
81800,7148.1,484.5,0.63905,-0.01555,1.31471,0.27563,27995.6
81850,7084.9,478.7,0.0717,0.05011,0.04589,0.13613,28016.6
81900,7184.9,484.5,0.20593,-0.10047,0.61644,0.18227,28037.5
81950,6999.3,496.0,0.18251,-0.01511,0.39749,0.11248,28057.3
82000,7504.0,537.6,0.2218,0.03815,0.37033,0.15228,28080.4
82050,7781.5,539.8,0.20989,-0.02149,0.466,0.16206,28101.5
82100,7199.5,504.0,0.10207,0.06771,0.07173,0.151,28122.0
82150,7711.0,559.4,0.34809,0.03872,0.62065,0.09496,28145.3
82200,7571.5,550.7,0.43897,0.03197,0.81641,0.12153,28165.2
82250,7101.2,506.6,0.04692,-0.00435,0.10473,0.10932,28186.7
82300,7133.4,505.0,0.11033,0.0131,0.19736,0.14494,28206.9
82350,6829.6,479.4,0.16542,0.02116,0.29009,0.0789,28227.0
82400,6789.6,475.5,0.09832,0.02182,0.15474,0.08698,28246.7
82450,6904.6,470.4,0.08152,0.02977,0.10568,0.10885,28267.6
82500,7614.2,507.5,0.16594,-0.00133,0.33611,0.07897,28291.1
82550,7285.7,502.4,0.24038,0.02155,0.43904,0.06887,28310.1
82600,6789.2,478.4,0.43221,0.00419,0.85926,0.16088,28331.1
82650,7553.9,527.4,0.05177,0.00426,0.09689,0.09349,28353.8
82700,7115.6,491.2,0.16013,0.01607,0.29018,0.10321,28372.7
82750,6696.1,462.1,0.18308,-0.04928,0.46673,0.10076,28393.4
82800,7549.0,542.7,0.09215,-0.01493,0.21731,0.15838,28416.0
82850,7532.5,546.6,0.18517,0.02837,0.31612,0.12574,28436.4
82900,7054.6,504.3,0.26778,0.03554,0.46708,0.13078,28456.6
82950,6811.0,501.1,0.09575,0.0059,0.18193,0.11172,28475.6
83000,6170.1,460.2,0.16823,0.00175,0.33549,0.12628,28493.0
83050,6479.4,454.4,0.35922,0.02609,0.66811,0.09224,28513.9
83100,6954.0,473.0,0.10384,0.03453,0.14086,0.11198,28533.8
83150,6690.2,458.2,0.05081,-0.0068,0.11814,0.14554,28553.3
83200,6899.0,486.4,0.24595,0.02124,0.45137,0.09688,28574.0
83250,6911.9,495.4,0.21348,0.02493,0.3795,0.1202,28593.6
83300,6954.1,486.4,0.18167,0.02898,0.30768,0.11392,28614.6
83350,7393.8,515.2,0.59986,-0.02422,1.25062,0.12285,28636.4
83400,7383.2,508.2,0.13242,0.02424,0.21875,0.11917,28657.6
83450,7356.4,505.6,0.19315,0.03678,0.31456,0.09148,28679.2
83500,7519.6,533.8,0.21321,0.00491,0.41839,0.09043,28700.9
83550,7579.6,537.6,0.08955,0.03811,0.10544,0.12729,28722.6
83600,7901.0,568.3,0.13502,0.02546,0.22089,0.08846,28745.5
83650,7561.6,556.8,0.28342,0.01131,0.54552,0.0659,28765.8
83700,7242.7,524.2,0.00666,-0.00664,0.02798,0.069,28787.6
83750,7364.2,525.4,0.2292,0.03667,0.38684,0.08894,28808.4
83800,7440.7,535.0,0.15156,0.0326,0.23917,0.06245,28830.3
83850,7588.4,548.5,0.3412,0.01899,0.64594,0.07607,28851.8
83900,7330.2,529.3,0.0265,-0.0089,0.07203,0.06185,28872.8
83950,7647.0,547.8,0.05307,0.00821,0.09123,0.07523,28895.8
84000,7857.8,555.5,0.09184,-0.01825,0.22127,0.05498,28917.8
84050,7808.7,542.1,0.22638,0.01265,0.42871,0.06241,28940.6
84100,7757.0,534.4,0.36628,0.01325,0.70747,0.06965,28962.3
84150,7176.1,491.5,0.6374,0.00224,1.27143,0.05572,28982.7
84200,7178.3,495.4,0.12778,0.01764,0.2218,0.07555,29004.3
84250,7626.4,536.3,0.13431,0.01483,0.23989,0.04681,29026.6
84300,7387.8,513.3,1.0111,0.00638,2.01032,0.04428,29047.1
84350,7423.0,510.7,0.11515,-0.01305,0.25798,0.07895,29069.7
84400,8013.4,560.6,0.44911,0.00938,0.88047,0.05062,29093.1
84450,7717.7,541.4,0.11505,0.03348,0.16509,0.09688,29114.3
84500,7279.2,506.9,0.08658,0.00149,0.17142,0.06146,29135.7
84550,7348.6,503.0,0.13165,-0.01497,0.29452,0.06346,29157.2
84600,7623.6,527.4,0.08095,0.01176,0.13973,0.06703,29179.7
84650,7918.6,547.8,0.40324,0.01439,0.77866,0.04729,29203.1
84700,7987.6,550.4,0.0928,0.02759,0.13144,0.05103,29226.0
84750,7765.5,541.4,0.64015,-0.00957,1.29967,0.01142,29247.8
84800,7316.3,494.1,0.20655,0.02053,0.37315,0.05525,29268.8
84850,7057.2,476.2,0.07176,0.04928,0.04653,0.07813,29289.5
84900,7258.7,503.7,0.14792,0.04319,0.21126,0.09074,29311.4
